********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,03/13/2023 12:15,0,0,15,,16.1,<0> ,80,<0> ,1020,<0> ,3.5,<0> ,6.0,<0> ,12:05,287,<0> ,15,<0> ,1478.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 12:30,0,0,15,,16.4,<0> ,78,<0> ,1019,<0> ,3.4,<0> ,5.5,<0> ,12:27,289,<0> ,15,<0> ,1436.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 12:45,0,0,15,,16.2,<0> ,79,<0> ,1019,<0> ,3.4,<0> ,5.5,<0> ,12:30,287,<0> ,14,<0> ,1392.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 13:00,0,0,15,,16.3,<0> ,79,<0> ,1019,<0> ,3.4,<0> ,5.1,<0> ,12:54,291,<0> ,15,<0> ,1393.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 13:15,0,0,15,,16.2,<0> ,78,<0> ,1019,<0> ,3.6,<0> ,5.4,<0> ,13:03,287,<0> ,14,<0> ,1212.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 13:30,0,0,15,,16.1,<0> ,79,<0> ,1019,<0> ,3.0,<0> ,4.9,<0> ,13:15,288,<0> ,15,<0> ,1157.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 13:45,0,0,15,,16.1,<0> ,78,<0> ,1018,<0> ,3.1,<0> ,5.1,<0> ,13:30,288,<0> ,15,<0> ,1224.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 14:00,0,0,15,,16.1,<0> ,78,<0> ,1018,<0> ,3.5,<0> ,4.9,<0> ,13:47,286,<0> ,13,<0> ,1163.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 14:15,0,0,15,,16.0,<0> ,79,<0> ,1018,<0> ,3.3,<0> ,5.0,<0> ,14:10,291,<0> ,15,<0> ,1123.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 14:30,0,0,15,,16.1,<0> ,79,<0> ,1018,<0> ,3.2,<0> ,4.5,<0> ,14:19,283,<0> ,15,<0> ,1151.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 14:45,0,0,15,,16.2,<0> ,79,<0> ,1018,<0> ,3.0,<0> ,4.4,<0> ,14:30,284,<0> ,14,<0> ,1051.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 15:00,0,0,15,,16.0,<0> ,79,<0> ,1018,<0> ,3.4,<0> ,5.2,<0> ,14:55,292,<0> ,15,<0> ,949.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 15:15,0,0,15,,16.0,<0> ,79,<0> ,1018,<0> ,3.3,<0> ,4.8,<0> ,15:07,294,<0> ,13,<0> ,902.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 15:30,0,0,15,,15.8,<0> ,80,<0> ,1017,<0> ,3.2,<0> ,5.0,<0> ,15:17,294,<0> ,15,<0> ,819.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 15:45,0,0,15,,15.6,<0> ,81,<0> ,1017,<0> ,3.3,<0> ,4.7,<0> ,15:37,291,<0> ,15,<0> ,736.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 16:00,0,0,15,,15.0,<0> ,84,<0> ,1017,<0> ,3.5,<0> ,5.1,<0> ,15:54,281,<0> ,15,<0> ,648.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 16:15,0,0,15,,14.6,<0> ,85,<0> ,1018,<0> ,3.6,<0> ,5.1,<0> ,16:02,276,<0> ,11,<0> ,558.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 16:30,0,0,15,,14.5,<0> ,85,<0> ,1018,<0> ,3.4,<0> ,5.1,<0> ,16:25,279,<0> ,14,<0> ,463.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 16:45,0,0,15,,14.5,<0> ,85,<0> ,1018,<0> ,2.9,<0> ,4.4,<0> ,16:30,285,<0> ,14,<0> ,378.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 17:00,0,0,15,,14.5,<0> ,85,<0> ,1018,<0> ,2.8,<0> ,4.4,<0> ,16:51,287,<0> ,11,<0> ,279.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 17:15,0,0,15,,14.2,<0> ,86,<0> ,1018,<0> ,2.0,<0> ,3.7,<0> ,17:00,295,<0> ,15,<0> ,169.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 17:30,0,0,15,,13.8,<0> ,87,<0> ,1018,<0> ,1.7,<0> ,3.2,<0> ,17:16,292,<0> ,14,<0> ,91.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 17:45,0,0,15,,13.4,<0> ,89,<0> ,1018,<0> ,1.9,<0> ,2.9,<0> ,17:38,290,<0> ,12,<0> ,38.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 18:00,0,0,15,,13.1,<0> ,90,<0> ,1018,<0> ,1.4,<0> ,2.8,<0> ,17:57,286,<0> ,13,<0> ,10.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 18:15,0,0,15,,12.8,<0> ,92,<0> ,1018,<0> ,1.6,<0> ,2.9,<0> ,18:00,294,<0> ,13,<0> ,0.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 18:30,0,0,15,,12.6,<0> ,93,<0> ,1018,<0> ,1.3,<0> ,2.6,<0> ,18:18,299,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 18:45,0,0,15,,12.4,<0> ,94,<0> ,1018,<0> ,1.5,<0> ,2.7,<0> ,18:44,300,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 19:00,0,0,15,,12.4,<0> ,94,<0> ,1018,<0> ,1.6,<0> ,2.5,<0> ,18:51,305,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 19:15,0,0,15,,12.4,<0> ,95,<0> ,1018,<0> ,2.0,<0> ,3.7,<0> ,19:12,295,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 19:30,0,0,15,,12.4,<0> ,95,<0> ,1018,<0> ,2.4,<0> ,4.0,<0> ,19:22,294,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 19:45,0,0,15,,12.4,<0> ,96,<0> ,1018,<0> ,1.9,<0> ,3.1,<0> ,19:33,297,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 20:00,0,0,15,,12.4,<0> ,96,<0> ,1019,<0> ,1.7,<0> ,3.8,<0> ,19:48,309,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 20:15,0,0,15,,12.3,<0> ,96,<0> ,1019,<0> ,1.8,<0> ,3.8,<0> ,20:07,315,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 20:30,0,0,15,,12.2,<0> ,96,<0> ,1019,<0> ,2.0,<0> ,3.3,<0> ,20:22,303,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 20:45,0,0,15,,12.2,<0> ,96,<0> ,1019,<0> ,1.7,<0> ,2.7,<0> ,20:41,311,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 21:00,0,0,15,,12.3,<0> ,96,<0> ,1019,<0> ,1.7,<0> ,3.0,<0> ,20:48,317,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 21:15,0,0,15,,12.3,<0> ,96,<0> ,1019,<0> ,1.5,<0> ,3.1,<0> ,21:00,318,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 21:30,0,0,15,,12.3,<0> ,96,<0> ,1019,<0> ,1.3,<0> ,2.9,<0> ,21:23,322,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 21:45,0,0,15,,12.3,<0> ,96,<0> ,1019,<0> ,1.1,<0> ,2.0,<0> ,21:36,313,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 22:00,0,0,15,,12.2,<0> ,96,<0> ,1019,<0> ,1.4,<0> ,2.1,<0> ,21:57,305,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 22:15,0,0,15,,12.2,<0> ,96,<0> ,1019,<0> ,1.3,<0> ,2.5,<0> ,22:09,304,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 22:30,0,0,15,,12.3,<0> ,97,<0> ,1019,<0> ,1.0,<0> ,2.1,<0> ,22:18,320,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 22:45,0,0,15,,12.3,<0> ,97,<0> ,1019,<0> ,0.7,<0> ,1.9,<0> ,22:31,327,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 23:00,0,0,15,,12.3,<0> ,97,<0> ,1019,<0> ,0.2,<0> ,1.3,<0> ,22:45,341,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 23:15,0,0,15,,12.4,<0> ,97,<0> ,1018,<0> ,0.4,<0> ,1.3,<0> ,23:08,319,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 23:30,0,0,15,,12.5,<0> ,97,<0> ,1018,<0> ,0.5,<0> ,1.5,<0> ,23:22,331,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 23:45,0,0,15,,12.3,<0> ,97,<0> ,1018,<0> ,0.3,<0> ,1.0,<0> ,23:40,22,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 00:00,0,0,15,,12.2,<0> ,97,<0> ,1018,<0> ,0.1,<0> ,0.5,<0> ,23:49,80,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 00:15,0,0,15,,12.1,<0> ,97,<0> ,1018,<0> ,0.0,<0> ,0.0,<0> ,00:00,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 00:30,0,0,15,,12.1,<0> ,97,<0> ,1018,<0> ,0.5,<0> ,1.5,<0> ,00:24,73,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 00:45,0,0,15,,11.9,<0> ,97,<0> ,1017,<0> ,0.6,<0> ,1.2,<0> ,00:41,49,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 01:00,0,0,15,,11.6,<0> ,97,<0> ,1017,<0> ,0.6,<0> ,1.4,<0> ,00:48,27,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 01:15,0,0,15,,11.5,<0> ,97,<0> ,1017,<0> ,0.8,<0> ,1.5,<0> ,01:08,20,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 01:30,0,0,15,,11.6,<0> ,97,<0> ,1017,<0> ,0.3,<0> ,0.9,<0> ,01:16,346,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 01:45,0,0,15,,11.7,<0> ,97,<0> ,1017,<0> ,0.3,<0> ,0.8,<0> ,01:35,348,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 02:00,0,0,15,,11.7,<0> ,97,<0> ,1017,<0> ,0.7,<0> ,1.7,<0> ,01:59,14,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 02:15,0,0,15,,11.8,<0> ,97,<0> ,1016,<0> ,0.6,<0> ,1.5,<0> ,02:10,23,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 02:30,0,0,15,,12.0,<0> ,97,<0> ,1016,<0> ,0.9,<0> ,2.1,<0> ,02:26,26,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 02:45,0,0,15,,12.0,<0> ,97,<0> ,1016,<0> ,1.0,<0> ,2.7,<0> ,02:43,46,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 03:00,0,0,15,,11.7,<0> ,97,<0> ,1016,<0> ,1.2,<0> ,2.4,<0> ,02:58,34,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 03:15,0,0,15,,11.7,<0> ,97,<0> ,1016,<0> ,1.3,<0> ,2.4,<0> ,03:11,27,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 03:30,0,0,15,,11.9,<0> ,96,<0> ,1016,<0> ,1.3,<0> ,2.5,<0> ,03:15,26,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 03:45,0,0,15,,12.2,<0> ,95,<0> ,1016,<0> ,0.9,<0> ,1.8,<0> ,03:32,27,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 04:00,0,0,15,,12.1,<0> ,94,<0> ,1016,<0> ,0.8,<0> ,1.6,<0> ,03:48,36,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 04:15,0,0,15,,11.9,<0> ,93,<0> ,1016,<0> ,0.8,<0> ,1.7,<0> ,04:01,51,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 04:30,0,0,15,,11.8,<0> ,92,<0> ,1016,<0> ,0.8,<0> ,1.6,<0> ,04:16,29,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 04:45,0,0,15,,11.7,<0> ,93,<0> ,1016,<0> ,0.6,<0> ,1.2,<0> ,04:30,56,<0> ,30,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 05:00,0,0,15,,11.3,<0> ,93,<0> ,1016,<0> ,0.5,<0> ,0.9,<0> ,04:58,114,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 05:15,0,0,15,,10.6,<0> ,93,<0> ,1016,<0> ,0.4,<0> ,0.8,<0> ,05:00,352,<0> ,87,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 05:30,0,0,15,,10.5,<0> ,94,<0> ,1016,<0> ,0.3,<0> ,0.8,<0> ,05:28,287,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 05:45,0,0,15,,11.2,<0> ,95,<0> ,1016,<0> ,0.5,<0> ,1.2,<0> ,05:44,275,<0> ,30,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 06:00,0,0,15,,11.2,<0> ,96,<0> ,1017,<0> ,0.6,<0> ,1.0,<0> ,05:47,261,<0> ,52,<0> ,2.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 06:15,0,0,15,,11.0,<0> ,96,<0> ,1017,<0> ,0.7,<0> ,1.1,<0> ,06:04,121,<0> ,20,<0> ,19.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 06:30,0,0,15,,11.6,<0> ,97,<0> ,1017,<0> ,0.8,<0> ,1.3,<0> ,06:29,115,<0> ,9,<0> ,52.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 06:45,0,0,15,,11.8,<0> ,97,<0> ,1016,<0> ,0.9,<0> ,1.4,<0> ,06:35,111,<0> ,11,<0> ,72.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 07:00,0,0,15,,11.7,<0> ,97,<0> ,1016,<0> ,1.2,<0> ,2.0,<0> ,06:57,135,<0> ,12,<0> ,101.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 07:15,0,0,15,,11.7,<0> ,97,<0> ,1016,<0> ,1.2,<0> ,2.1,<0> ,07:05,155,<0> ,11,<0> ,156.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 07:30,0,0,15,,12.4,<0> ,97,<0> ,1017,<0> ,0.8,<0> ,1.5,<0> ,07:16,153,<0> ,15,<0> ,376.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 07:45,0,0,15,,13.5,<0> ,97,<0> ,1017,<0> ,1.1,<0> ,1.9,<0> ,07:32,183,<0> ,16,<0> ,522.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 08:00,0,0,15,,13.9,<0> ,95,<0> ,1017,<0> ,1.4,<0> ,2.1,<0> ,07:47,207,<0> ,16,<0> ,435.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 08:15,0,0,15,,13.7,<0> ,93,<0> ,1017,<0> ,1.4,<0> ,2.1,<0> ,08:11,225,<0> ,15,<0> ,393.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 08:30,0,0,15,,13.8,<0> ,94,<0> ,1017,<0> ,1.4,<0> ,2.2,<0> ,08:24,250,<0> ,15,<0> ,435.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 08:45,0,0,15,,13.9,<0> ,94,<0> ,1017,<0> ,2.0,<0> ,3.3,<0> ,08:42,261,<0> ,14,<0> ,371.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 09:00,0,0,15,,13.9,<0> ,95,<0> ,1018,<0> ,2.2,<0> ,3.4,<0> ,08:46,247,<0> ,13,<0> ,354.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 09:15,0,0,15,,13.8,<0> ,95,<0> ,1018,<0> ,2.3,<0> ,3.7,<0> ,09:04,255,<0> ,15,<0> ,406.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 09:30,0,0,15,,14.0,<0> ,94,<0> ,1018,<0> ,2.2,<0> ,3.1,<0> ,09:28,273,<0> ,15,<0> ,562.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 09:45,0,0,15,,14.0,<0> ,93,<0> ,1018,<0> ,2.4,<0> ,3.4,<0> ,09:36,278,<0> ,12,<0> ,567.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 10:00,0,0,15,,13.8,<0> ,94,<0> ,1018,<0> ,1.9,<0> ,2.9,<0> ,09:45,272,<0> ,18,<0> ,432.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 10:15,0,0,15,,13.7,<0> ,94,<0> ,1018,<0> ,1.8,<0> ,3.2,<0> ,10:00,272,<0> ,12,<0> ,527.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 10:30,0,0,15,,14.0,<0> ,94,<0> ,1018,<0> ,1.7,<0> ,3.0,<0> ,10:18,274,<0> ,19,<0> ,711.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 10:45,0,0,15,,14.4,<0> ,92,<0> ,1018,<0> ,1.2,<0> ,3.3,<0> ,10:44,268,<0> ,29,<0> ,962.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 11:00,0,0,15,,14.8,<0> ,90,<0> ,1019,<0> ,2.3,<0> ,3.7,<0> ,10:50,264,<0> ,15,<0> ,1140.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 11:15,0,0,15,,14.8,<0> ,89,<0> ,1019,<0> ,2.0,<0> ,3.5,<0> ,11:13,279,<0> ,15,<0> ,1113.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 11:30,0,0,15,,14.4,<0> ,89,<0> ,1019,<0> ,1.4,<0> ,2.7,<0> ,11:15,264,<0> ,19,<0> ,514.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 11:45,0,0,15,,14.2,<0> ,91,<0> ,1019,<0> ,1.5,<0> ,2.4,<0> ,11:43,250,<0> ,16,<0> ,698.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 12:00,0,0,15,,14.9,<0> ,89,<0> ,1019,<0> ,2.2,<0> ,3.1,<0> ,11:53,274,<0> ,15,<0> ,1061.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 12:15,0,0,15,,14.6,<0> ,89,<0> ,1019,<0> ,1.9,<0> ,3.0,<0> ,12:01,264,<0> ,22,<0> ,567.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 12:30,0,0,15,,14.5,<0> ,90,<0> ,1019,<0> ,1.2,<0> ,2.1,<0> ,12:17,255,<0> ,21,<0> ,549.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 12:45,0,0,15,,14.5,<0> ,90,<0> ,1018,<0> ,1.0,<0> ,1.8,<0> ,12:36,236,<0> ,26,<0> ,424.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 13:00,0,0,15,,14.3,<0> ,92,<0> ,1018,<0> ,0.2,<0> ,0.8,<0> ,12:47,262,<0> ,21,<0> ,334.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 13:15,0,0,15,,14.8,<0> ,93,<0> ,1018,<0> ,0.3,<0> ,0.9,<0> ,13:08,141,<0> ,29,<0> ,372.6,<0> ,0.3,<0> ,
tjrtlmet,P,03/14/2023 13:30,0,0,15,,15.5,<0> ,93,<0> ,1017,<0> ,0.2,<0> ,0.8,<0> ,13:29,127,<0> ,32,<0> ,401.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 13:45,0,0,15,,16.1,<0> ,90,<0> ,1017,<0> ,1.2,<0> ,2.7,<0> ,13:42,86,<0> ,21,<0> ,451.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 14:00,0,0,15,,16.5,<0> ,84,<0> ,1016,<0> ,1.4,<0> ,2.4,<0> ,13:53,83,<0> ,18,<0> ,569.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 14:15,0,0,15,,17.0,<0> ,81,<0> ,1016,<0> ,0.9,<0> ,2.2,<0> ,14:00,64,<0> ,25,<0> ,516.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 14:30,0,0,15,,17.4,<0> ,78,<0> ,1016,<0> ,1.2,<0> ,2.5,<0> ,14:23,85,<0> ,21,<0> ,549.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 14:45,0,0,15,,18.2,<0> ,74,<0> ,1016,<0> ,0.4,<0> ,1.7,<0> ,14:35,160,<0> ,48,<0> ,603.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 15:00,0,0,15,,18.4,<0> ,76,<0> ,1016,<0> ,2.0,<0> ,3.7,<0> ,14:53,273,<0> ,15,<0> ,788.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 15:15,0,0,15,,17.6,<0> ,78,<0> ,1016,<0> ,2.2,<0> ,3.5,<0> ,15:00,267,<0> ,13,<0> ,564.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 15:30,0,0,15,,16.9,<0> ,82,<0> ,1016,<0> ,1.6,<0> ,3.0,<0> ,15:28,272,<0> ,13,<0> ,485.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 15:45,0,0,15,,16.1,<0> ,87,<0> ,1016,<0> ,2.0,<0> ,3.1,<0> ,15:31,268,<0> ,11,<0> ,408.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 16:00,0,0,15,,16.2,<0> ,84,<0> ,1016,<0> ,1.6,<0> ,2.4,<0> ,15:49,254,<0> ,15,<0> ,327.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 16:15,0,0,15,,16.1,<0> ,83,<0> ,1016,<0> ,1.2,<0> ,2.0,<0> ,16:10,216,<0> ,22,<0> ,208.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 16:30,0,0,15,,16.0,<0> ,83,<0> ,1016,<0> ,1.5,<0> ,2.3,<0> ,16:17,180,<0> ,13,<0> ,225.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 16:45,0,0,15,,16.0,<0> ,80,<0> ,1016,<0> ,1.5,<0> ,2.3,<0> ,16:36,178,<0> ,16,<0> ,107.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 17:00,0,0,15,,15.5,<0> ,82,<0> ,1016,<0> ,2.1,<0> ,3.8,<0> ,16:57,231,<0> ,13,<0> ,48.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 17:15,0,0,15,,14.9,<0> ,87,<0> ,1016,<0> ,2.1,<0> ,3.0,<0> ,17:04,231,<0> ,11,<0> ,61.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 17:30,0,0,15,,14.7,<0> ,89,<0> ,1016,<0> ,2.1,<0> ,3.4,<0> ,17:19,210,<0> ,16,<0> ,30.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 17:45,0,0,15,,14.6,<0> ,90,<0> ,1016,<0> ,2.1,<0> ,3.4,<0> ,17:37,169,<0> ,18,<0> ,17.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 18:00,0,0,15,,14.4,<0> ,91,<0> ,1016,<0> ,2.3,<0> ,3.7,<0> ,17:50,196,<0> ,10,<0> ,2.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 18:15,0,0,15,,14.2,<0> ,92,<0> ,1016,<0> ,1.7,<0> ,2.7,<0> ,18:00,191,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 18:30,0,0,15,,14.1,<0> ,93,<0> ,1016,<0> ,1.6,<0> ,2.7,<0> ,18:23,181,<0> ,10,<0> ,0.0,<0> ,0.3,<0> ,
tjrtlmet,P,03/14/2023 18:45,0,0,15,,14.0,<0> ,93,<0> ,1016,<0> ,1.2,<0> ,2.0,<0> ,18:30,183,<0> ,17,<0> ,0.0,<0> ,0.3,<0> ,
tjrtlmet,P,03/14/2023 19:00,0,0,15,,13.8,<0> ,94,<0> ,1016,<0> ,0.9,<0> ,1.6,<0> ,18:47,188,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 19:15,0,0,15,,13.8,<0> ,94,<0> ,1016,<0> ,0.6,<0> ,1.6,<0> ,19:14,166,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 19:30,0,0,15,,13.8,<0> ,94,<0> ,1016,<0> ,0.6,<0> ,1.5,<0> ,19:15,171,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 19:45,0,0,15,,13.8,<0> ,94,<0> ,1016,<0> ,0.6,<0> ,1.1,<0> ,19:43,153,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 20:00,0,0,15,,13.7,<0> ,94,<0> ,1016,<0> ,0.4,<0> ,1.0,<0> ,19:45,146,<0> ,44,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/14/2023 20:15,0,0,15,,13.6,<0> ,95,<0> ,1016,<0> ,0.2,<0> ,0.6,<0> ,20:10,227,<0> ,26,<0> ,0.0,<0> ,0.3,<0> ,
